project_id,project_name,state,sector,agency,project_status,start_date,original_completion_date,revised_completion_date,actual_completion_date,report_date,original_cost,revised_cost,cumulative_expenditure,monthly_expenditure,actual_final_expenditure,physical_progress,financial_progress,planned_physical_progress,planned_financial_progress,delay_months,delay_days,land_acquisition_pct,delay_reason,previous_physical_progress,monthly_progress,progress_change_1_month,progress_change_3_months,progress_change_6_months,average_monthly_progress_3m,average_monthly_progress_6m,progress_acceleration,progress_trend,progress_slowdown,remaining_progress,previous_cumulative_expenditure,calculated_monthly_expenditure,expenditure_change_1_month,expenditure_change_3_months,average_monthly_spending_3m,average_monthly_spending_6m,total_spending_last_3m,total_spending_last_6m,expenditure_growth_rate,monthly_spending_trend,progress_mismatch_gap,mismatch_status,project_age_months,planned_duration_months,elapsed_duration_months,expected_delay_months,completion_date_difference_days,reporting_gap_days,progress_velocity
618088,Nandurshingote to Kolhar,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2025-06-01,2026-12-01,2026-12-01,,2026-07-31,325.79,325.79,32.41,32.41,,41.9,9.9,54.1,13.9,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,39.4,2.5,2.5,8.399999999999999,18.799999999999997,2.7999999999999994,3.133333333333333,-0.3999999999999986,stable,0,58.1,30.47,1.9399999999999977,32.41,6.479999999999997,30.36,26.795,91.08,160.77,0.06366918280275674,stable,-32.0,High Alert,13.985626283367557,18.0,13.985626283367557,0,0,32.0,2.995933049478784
618088,Nandurshingote to Kolhar,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2025-06-01,2026-12-01,2026-12-01,,2026-08-31,325.79,325.79,34.35,34.35,,44.4,10.5,57.8,14.5,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,41.9,2.5,2.5,7.899999999999999,18.0,2.633333333333333,3.0,0.0,stable,0,55.6,32.41,1.9400000000000048,34.35,6.150000000000002,32.41,29.116666666666664,97.22999999999999,174.7,0.05985806849737751,stable,-33.9,High Alert,14.985626283367557,18.0,14.985626283367557,0,0,31.0,2.9628391340093176
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-01-28,206.54,206.54,40.98,40.98,,35.8,19.9,40.8,23.9,11,329,0,HT power transmission line shifting in progress by state electricity distribution company.,,,,,,,,,stable,0,64.2,,,40.98,,40.98,40.98,40.98,40.98,0.0,stable,-15.899999999999999,Monitor,33.8870636550308,24.0,33.8870636550308,11,548,30.0,1.0564503423619946
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-02-28,206.54,206.54,46.94,46.94,,41.0,22.7,47.2,26.7,12,367,0,Underground water pipeline relocation package awarded to state water board.,35.8,5.200000000000003,5.200000000000003,,,5.200000000000003,5.200000000000003,,stable,0,59.0,40.98,5.960000000000001,46.94,,43.959999999999994,43.959999999999994,87.91999999999999,87.91999999999999,0.1454367984382626,stable,-18.3,Monitor,34.8870636550308,24.0,34.8870636550308,12,548,31.0,1.1752207180694527
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-03-30,206.54,206.54,53.65,53.65,,46.9,26.0,54.3,30.0,13,406,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,41.0,5.899999999999999,5.899999999999999,,,5.550000000000001,5.550000000000001,0.6999999999999957,increasing,0,53.1,46.94,6.710000000000001,53.65,,47.19,47.19,141.57,141.57,0.14294844482317856,increasing,-20.9,Warning,35.95277207392197,24.0,35.95277207392197,13,548,30.0,1.3044891198812039
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-04-29,206.54,206.54,59.61,59.61,,52.1,28.9,60.7,32.9,15,444,0,HT power transmission line shifting in progress by state electricity distribution company.,46.9,5.200000000000003,5.200000000000003,16.300000000000004,,5.4333333333333345,5.4333333333333345,-0.6999999999999957,decreasing,0,47.9,53.65,5.960000000000001,59.61,18.630000000000003,53.4,50.295,160.2,201.18,0.11109040074557318,increasing,-23.200000000000003,Warning,36.91991786447639,24.0,36.91991786447639,15,548,30.0,1.4111624026696328
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-05-30,206.54,206.54,64.82,64.82,,56.7,31.4,66.5,35.4,16,482,0,Underground water pipeline relocation package awarded to state water board.,52.1,4.600000000000001,4.600000000000001,15.700000000000003,,5.233333333333334,5.225000000000001,-0.6000000000000014,decreasing,0,43.3,59.61,5.209999999999994,64.82,17.879999999999995,59.35999999999999,53.2,178.07999999999998,266.0,0.08740144271095443,stable,-25.300000000000004,Warning,37.95277207392197,24.0,37.95277207392197,16,548,31.0,1.493962019152735
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-06-29,206.54,206.54,70.04,70.04,,61.2,33.9,72.2,37.9,17,521,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,56.7,4.5,4.5,14.300000000000004,,4.766666666666668,5.080000000000001,-0.10000000000000142,stable,0,38.8,64.82,5.220000000000013,70.04,16.390000000000008,64.82333333333334,56.00666666666666,194.47,336.03999999999996,0.08053070040111097,stable,-27.300000000000004,Warning,38.91991786447639,24.0,38.91991786447639,17,548,30.0,1.5724596391263057
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-07-31,206.54,206.54,74.51,74.51,,65.1,36.1,77.3,40.1,18,559,0,HT power transmission line shifting in progress by state electricity distribution company.,61.2,3.8999999999999915,3.8999999999999915,12.999999999999993,29.299999999999997,4.333333333333331,4.883333333333333,-0.6000000000000085,decreasing,0,34.900000000000006,70.04,4.469999999999999,74.51,14.900000000000006,69.79,61.595,209.37,369.57,0.06382067390062819,stable,-28.999999999999993,Warning,39.98562628336756,24.0,39.98562628336756,18,548,32.0,1.6280850408257586
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,IN_PROGRESS,2023-04-01,2025-04-01,2026-10-01,,2026-08-31,206.54,206.54,78.98,78.98,,69.0,38.3,82.4,42.3,20,597,0,Underground water pipeline relocation package awarded to state water board.,65.1,3.9000000000000057,3.9000000000000057,12.299999999999997,28.0,4.099999999999999,4.666666666666667,1.4210854715202004e-14,stable,0,31.0,74.51,4.469999999999999,78.98,14.16000000000001,74.51,66.935,223.53000000000003,401.61,0.05999194738961211,stable,-30.700000000000003,High Alert,40.98562628336756,24.0,40.98562628336756,20,548,31.0,1.6835170340681362
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-01-28,545.64,545.64,0.0,0.0,545.64,53.5,0.0,58.5,4.0,46,1407,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,,,,,,stable,0,46.5,,,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-53.5,High Alert,103.8870636550308,24.0,103.8870636550308,46,2345,30.0,0.5149823098057044
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-02-28,545.64,545.64,0.0,0.0,545.64,61.3,0.0,67.5,4.0,52,1571,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,53.5,7.799999999999997,7.799999999999997,,,7.799999999999997,7.799999999999997,,stable,0,38.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-61.3,High Alert,104.8870636550308,24.0,104.8870636550308,52,2345,31.0,0.5844381362568519
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-03-30,545.64,545.64,0.0,0.0,545.64,70.0,0.0,77.4,4.0,57,1735,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,61.3,8.700000000000003,8.700000000000003,,,8.25,8.25,0.9000000000000057,increasing,0,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-70.0,High Alert,105.95277207392198,24.0,105.95277207392198,57,2345,30.0,0.6606717184441558
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-04-29,545.64,545.64,0.0,0.0,545.64,77.8,0.0,86.4,4.0,62,1899,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,70.0,7.799999999999997,7.799999999999997,24.299999999999997,,8.1,8.1,-0.9000000000000057,decreasing,0,22.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-77.8,High Alert,106.91991786447639,24.0,106.91991786447639,62,2345,30.0,0.7276473977338198
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-05-30,545.64,545.64,0.0,0.0,545.64,84.6,0.0,94.4,4.0,68,2064,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,77.8,6.799999999999997,6.799999999999997,23.299999999999997,,7.766666666666666,7.774999999999999,-1.0,decreasing,0,15.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-84.6,High Alert,107.95277207392198,24.0,107.95277207392198,68,2345,31.0,0.7836760314229737
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-06-29,545.64,545.64,0.0,0.0,545.64,91.4,0.0,100.0,4.0,73,2228,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,84.6,6.800000000000011,6.800000000000011,21.400000000000006,,7.1333333333333355,7.580000000000001,1.4210854715202004e-14,stable,0,8.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-91.4,High Alert,108.91991786447639,24.0,108.91991786447639,73,2345,30.0,0.8391486313249378
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-07-31,545.64,545.64,0.0,0.0,545.64,97.3,0.0,100.0,4.0,79,2392,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,91.4,5.8999999999999915,5.8999999999999915,19.5,43.8,6.5,7.3,-0.9000000000000199,decreasing,0,2.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-97.3,High Alert,109.98562628336755,24.0,109.98562628336755,79,2345,32.0,0.8846610533390586
618090,Sarsam - Kothari of NH-161A - 2L PS from Km.33/00 to 90/00,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2017-06-01,2019-06-01,2025-11-01,2025-11-01,2026-08-31,545.64,545.64,0.0,0.0,545.64,100.0,0.0,100.0,4.0,84,2556,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,97.3,2.700000000000003,2.700000000000003,15.400000000000006,38.7,5.1333333333333355,6.45,-3.1999999999999886,decreasing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-100.0,High Alert,110.98562628336755,24.0,110.98562628336755,84,2345,31.0,0.9010175763182239
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-01-28,512.98,512.98,83.87,83.87,,25.3,16.3,30.3,20.3,8,236,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,,,,,,stable,0,74.7,,,83.87,,83.87,83.87,83.87,83.87,0.0,stable,-9.0,Normal,23.8870636550308,24.0,23.8870636550308,8,393,30.0,1.0591506919969054
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-02-28,512.98,512.98,96.07,96.07,,29.0,18.7,35.2,22.7,9,263,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,25.3,3.6999999999999993,3.6999999999999993,,,3.6999999999999993,3.6999999999999993,,stable,0,71.0,83.87,12.199999999999989,96.07,,89.97,89.97,179.94,179.94,0.14546321688327157,stable,-10.3,Monitor,24.8870636550308,24.0,24.8870636550308,9,393,31.0,1.1652640264026404
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-03-30,512.98,512.98,109.79,109.79,,33.1,21.4,40.5,25.4,10,291,0,Wildlife management plan submitted to National Board for Wildlife for review.,29.0,4.100000000000001,4.100000000000001,,,3.9000000000000004,3.9000000000000004,0.40000000000000213,stable,0,66.9,96.07,13.720000000000013,109.79,,96.57666666666667,96.57666666666667,289.73,289.73,0.14281253252836487,increasing,-11.700000000000003,Monitor,25.95277207392197,24.0,25.95277207392197,10,393,30.0,1.2753936229132052
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-04-29,512.98,512.98,121.99,121.99,,36.8,23.8,45.4,27.8,10,318,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,33.1,3.6999999999999957,3.6999999999999957,11.499999999999996,,3.833333333333332,3.833333333333332,-0.4000000000000057,stable,0,63.2,109.79,12.199999999999989,121.99,38.11999999999999,109.28333333333335,102.93,327.85,411.72,0.11112123144184341,increasing,-12.999999999999996,Monitor,26.919917864476385,24.0,26.919917864476385,10,393,30.0,1.367017543859649
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-05-30,512.98,512.98,132.67,132.67,,40.0,25.8,49.8,29.8,11,346,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,36.8,3.200000000000003,3.200000000000003,11.0,,3.6666666666666665,3.675,-0.4999999999999929,stable,0,60.0,121.99,10.679999999999993,132.67,36.599999999999994,121.48333333333333,108.878,364.45,544.39,0.08754815968522005,stable,-14.2,Monitor,27.95277207392197,24.0,27.95277207392197,11,393,31.0,1.4309850877837362
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-06-29,512.98,512.98,143.34,143.34,,43.2,27.9,54.2,31.9,12,373,0,Wildlife management plan submitted to National Board for Wildlife for review.,40.0,3.200000000000003,3.200000000000003,10.100000000000001,,3.366666666666667,3.5800000000000005,0.0,stable,0,56.8,132.67,10.670000000000016,143.34,33.55,132.66666666666666,114.62166666666667,398.0,687.73,0.08042511494686076,stable,-15.300000000000004,Monitor,28.919917864476385,24.0,28.919917864476385,12,393,30.0,1.4937801760863392
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-07-31,512.98,512.98,152.49,152.49,,46.0,29.7,58.2,33.7,13,401,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,43.2,2.799999999999997,2.799999999999997,9.200000000000003,20.7,3.0666666666666678,3.4499999999999997,-0.4000000000000057,stable,0,54.0,143.34,9.150000000000006,152.49,30.500000000000014,142.83333333333334,126.05833333333334,428.5,756.35,0.06383424026789455,stable,-16.3,Monitor,29.985626283367555,24.0,29.985626283367555,13,393,32.0,1.534068342121482
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Telangana,Road Transport & Highways,NHAI,IN_PROGRESS,2024-02-01,2026-02-01,2027-03-01,,2026-08-31,512.98,512.98,161.64,161.64,,48.8,31.5,62.2,35.5,14,428,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,46.0,2.799999999999997,2.799999999999997,8.799999999999997,19.799999999999997,2.9333333333333322,3.2999999999999994,0.0,stable,0,51.2,152.49,9.149999999999977,161.64,28.97,152.49,136.98666666666665,457.47,821.92,0.060003934684241436,stable,-17.299999999999997,Monitor,30.985626283367555,24.0,30.985626283367555,14,393,31.0,1.5749237905897946
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-01-28,606.61,606.61,167.54,167.54,,34.9,27.6,39.9,31.6,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,,,,,,,,,stable,0,65.1,,,167.54,,167.54,167.54,167.54,167.54,0.0,stable,-7.299999999999997,Normal,15.8870636550308,24.0,15.8870636550308,0,0,30.0,2.196755848520098
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-02-28,606.61,606.61,191.91,191.91,,40.0,31.6,46.2,35.6,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,34.9,5.100000000000001,5.100000000000001,,,5.100000000000001,5.100000000000001,,stable,0,60.0,167.54,24.370000000000005,191.91,,179.725,179.725,359.45,359.45,0.14545780112212012,stable,-8.399999999999999,Normal,16.8870636550308,24.0,16.8870636550308,0,0,31.0,2.3686770428015564
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-03-30,606.61,606.61,219.33,219.33,,45.7,36.1,53.1,40.1,0,0,0,Monthly progress targets achieved. Statutory inspection and quality audit cleared.,40.0,5.700000000000003,5.700000000000003,,,5.400000000000002,5.400000000000002,0.6000000000000014,increasing,0,54.3,191.91,27.420000000000016,219.33,,192.92666666666665,192.92666666666665,578.78,578.78,0.14287947475379092,increasing,-9.600000000000001,Normal,17.95277207392197,24.0,17.95277207392197,0,0,30.0,2.545567882877731
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-04-29,606.61,606.61,243.7,243.7,,50.8,40.2,59.4,44.2,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,45.7,5.099999999999994,5.099999999999994,15.899999999999999,,5.3,5.3,-0.6000000000000085,decreasing,0,49.2,219.33,24.369999999999976,243.7,76.16,218.31333333333336,205.62,654.94,822.48,0.111111111111111,increasing,-10.599999999999994,Monitor,18.919917864476385,24.0,18.919917864476385,0,0,30.0,2.685001085304971
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-05-30,606.61,606.61,265.02,265.02,,55.3,43.7,65.1,47.7,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,50.8,4.5,4.5,15.299999999999997,,5.099999999999999,5.1,-0.5999999999999943,decreasing,0,44.7,243.7,21.319999999999993,265.02,73.10999999999999,242.6833333333333,217.5,728.05,1087.5,0.08748461222814934,stable,-11.599999999999994,Monitor,19.95277207392197,24.0,19.95277207392197,0,0,31.0,2.7715447154471544
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-06-29,606.61,606.61,286.34,286.34,,59.7,47.2,70.7,51.2,0,0,0,Monthly progress targets achieved. Statutory inspection and quality audit cleared.,55.3,4.400000000000006,4.400000000000006,14.0,,4.666666666666667,4.960000000000001,-0.09999999999999432,stable,0,40.3,265.02,21.319999999999993,286.34,67.00999999999996,265.02,228.97333333333333,795.06,1373.84,0.08044675873518978,stable,-12.5,Monitor,20.919917864476385,24.0,20.919917864476385,0,0,30.0,2.853739693757362
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-07-31,606.61,606.61,304.62,304.62,,63.5,50.2,75.7,54.2,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,59.7,3.799999999999997,3.799999999999997,12.700000000000003,28.6,4.233333333333334,4.766666666666667,-0.6000000000000085,decreasing,0,36.5,286.34,18.28000000000003,304.62,60.920000000000016,285.32666666666665,251.82000000000002,855.98,1510.92,0.06384018998393529,stable,-13.299999999999997,Monitor,21.985626283367555,24.0,21.985626283367555,0,0,32.0,2.8882506771271133
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,IN_PROGRESS,2024-10-01,2026-10-01,2026-10-01,,2026-08-31,606.61,606.61,322.9,322.9,,67.3,53.2,80.7,57.2,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,63.5,3.799999999999997,3.799999999999997,12.0,27.299999999999997,4.0,4.55,0.0,stable,0,32.7,304.62,18.279999999999973,322.9,57.879999999999995,304.62,273.65166666666664,913.86,1641.9099999999999,0.060009191779922436,stable,-14.099999999999994,Monitor,22.985626283367555,24.0,22.985626283367555,0,0,31.0,2.92791674111131
618093,Up-gradation to 2 lane with Paved shoulder from Charbhuja at Design km 0.00 existing km 150.00 to Neechli Oden Nathdwara at Design ch. Km 88.800 existing km 55.950 of NH-162E on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-09-01,2025-04-01,2025-04-01,2026-01-28,838.43,838.43,24.15,24.15,46.53,55.0,2.9,60.0,6.9,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,,,,,,,,,stable,0,45.0,,,24.15,,24.15,24.15,24.15,24.15,0.0,stable,-52.1,High Alert,28.8870636550308,24.0,28.8870636550308,0,-153,30.0,1.9039664486778505
618093,Up-gradation to 2 lane with Paved shoulder from Charbhuja at Design km 0.00 existing km 150.00 to Neechli Oden Nathdwara at Design ch. Km 88.800 existing km 55.950 of NH-162E on EPC mode.,Rajasthan,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-09-01,2025-04-01,2025-04-01,2026-02-28,838.43,838.43,27.66,27.66,46.53,63.0,3.3,69.2,7.3,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,55.0,8.0,8.0,,,8.0,8.0,,stable,0,37.0,24.15,3.5100000000000016,27.66,,25.905,25.905,51.81,51.81,0.14534161490683237,stable,-59.7,High Alert,29.8870636550308,24.0,29.8870636550308,0,-153,31.0,2.107935417382343
