project_id,project_name,state,sector,agency,project_status,start_date,original_completion_date,revised_completion_date,actual_completion_date,report_date,original_cost,revised_cost,cumulative_expenditure,monthly_expenditure,actual_final_expenditure,physical_progress,financial_progress,planned_physical_progress,planned_financial_progress,delay_months,delay_days,land_acquisition_pct,delay_reason,previous_physical_progress,monthly_progress,progress_change_1_month,progress_change_3_months,progress_change_6_months,average_monthly_progress_3m,average_monthly_progress_6m,progress_acceleration,progress_trend,progress_slowdown,remaining_progress,previous_cumulative_expenditure,calculated_monthly_expenditure,expenditure_change_1_month,expenditure_change_3_months,average_monthly_spending_3m,average_monthly_spending_6m,total_spending_last_3m,total_spending_last_6m,expenditure_growth_rate,monthly_spending_trend,progress_mismatch_gap,mismatch_status,project_age_months,planned_duration_months,elapsed_duration_months,expected_delay_months,completion_date_difference_days,reporting_gap_days,progress_velocity,remaining_months
618175,Rehabilitation and Upgradation of Satana to Mangrul Chandwad Section of NH752 G Design Ch Km 64.000 to Ch Km 101.140 two lane with paved shoulder/four lane configuration in the state of Maharashtra on EPC mode.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-05-01,2025-05-01,2026-02-01,2026-02-01,2026-08-31,428.8,428.8,195.71,195.71,195.71,100.0,45.7,100.0,49.7,10,301,0,Underground water pipeline relocation package awarded to state water board.,100.0,0.0,0.0,13.0,37.0,4.333333333333333,6.166666666666667,-6.0,decreasing,0,0.0,184.63,11.080000000000013,195.71,35.08000000000001,184.63,165.85833333333332,553.89,995.15,0.0600119157233386,stable,-54.3,High Alert,39.98562628336756,24.0,39.98562628336756,10,276,31.0,2.5008986802238997,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-01-28,227.19,227.19,3.18,3.18,6.13,52.4,1.4,57.4,5.4,43,1315,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,0.0,0.0,0.0,0.0,,stable,0,47.6,,,3.18,,3.18,3.18,3.18,3.18,0.0,stable,-51.0,High Alert,91.8870636550308,18.0,91.8870636550308,43,2192,30.0,0.570265257324186,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-02-28,227.19,227.19,3.64,3.64,6.13,60.0,1.6,66.2,5.6,48,1469,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,52.4,7.600000000000001,7.600000000000001,0.0,0.0,7.600000000000001,7.600000000000001,,stable,0,40.0,3.18,0.4599999999999999,3.64,,3.41,3.41,6.82,6.82,0.1446540880503144,stable,-58.4,High Alert,92.8870636550308,18.0,92.8870636550308,48,2192,31.0,0.6459457069590592,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-03-30,227.19,227.19,4.16,4.16,6.13,68.6,1.8,76.0,5.8,53,1622,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,60.0,8.599999999999994,8.599999999999994,0.0,0.0,8.099999999999998,8.099999999999998,0.9999999999999928,increasing,0,31.40000000000001,3.64,0.52,4.16,,3.66,3.66,10.98,10.98,0.1428571428571428,increasing,-66.8,High Alert,93.95277207392198,18.0,93.95277207392198,53,2192,30.0,0.7301540815211451,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-04-29,227.19,227.19,4.62,4.62,6.13,76.2,2.0,84.8,6.0,58,1776,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,68.6,7.600000000000008,7.600000000000008,23.800000000000004,0.0,7.9333333333333345,7.9333333333333345,-0.9999999999999858,decreasing,0,23.799999999999997,4.16,0.4599999999999999,4.62,1.44,4.140000000000001,3.9,12.420000000000002,15.6,0.110576923076923,increasing,-74.2,High Alert,94.9199178644764,18.0,94.9199178644764,58,2192,30.0,0.8027819841647558,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-05-30,227.19,227.19,5.03,5.03,6.13,82.9,2.2,92.7,6.2,63,1929,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,76.2,6.700000000000003,6.700000000000003,22.90000000000001,0.0,7.633333333333336,7.625000000000002,-0.9000000000000057,decreasing,0,17.099999999999994,4.62,0.4100000000000001,5.03,1.39,4.6033333333333335,4.126,13.81,20.630000000000003,0.0887445887445887,stable,-80.7,High Alert,95.95277207392198,18.0,95.95277207392198,63,2192,31.0,0.863966701619979,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-06-29,227.19,227.19,5.43,5.43,6.13,89.6,2.3,100.0,6.3,68,2082,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,82.9,6.699999999999989,6.699999999999989,21.0,0.0,7.0,7.44,-1.4210854715202004e-14,stable,0,10.400000000000006,5.03,0.3999999999999994,5.43,1.2699999999999996,5.026666666666666,4.343333333333334,15.08,26.06,0.0795228628230615,stable,-87.3,High Alert,96.9199178644764,18.0,96.9199178644764,68,2192,30.0,0.9244745762711865,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-07-31,227.19,227.19,5.78,5.78,6.13,95.3,2.5,100.0,6.5,74,2236,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,89.6,5.700000000000003,5.700000000000003,19.09999999999999,42.9,6.3666666666666645,7.1499999999999995,-0.9999999999999858,decreasing,0,4.700000000000003,5.43,0.3500000000000005,5.78,1.16,5.413333333333334,4.776666666666666,16.240000000000002,28.66,0.0644567219152855,stable,-92.8,High Alert,97.98562628336757,18.0,97.98562628336757,74,2192,32.0,0.9725916301682768,0.0
618177,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2018-06-01,2019-12-01,2025-12-01,2025-12-01,2026-08-31,227.19,227.19,6.13,6.13,6.13,100.0,2.7,100.0,6.7,79,2389,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,95.3,4.700000000000003,4.700000000000003,17.099999999999994,40.0,5.699999999999998,6.666666666666667,-1.0,decreasing,0,0.0,5.78,0.3499999999999996,6.13,1.0999999999999996,5.78,5.191666666666666,17.34,31.15,0.060553633217993,stable,-97.3,High Alert,98.98562628336757,18.0,98.98562628336757,79,2192,31.0,1.0102476870099155,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-01-28,153.79,153.79,0.0,0.0,153.79,53.9,0.0,58.9,4.0,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,,,,0.0,0.0,0.0,0.0,,stable,0,46.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-53.9,High Alert,24.8870636550308,18.0,24.8870636550308,0,-122,30.0,2.165783828382838,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-02-28,153.79,153.79,0.0,0.0,153.79,61.7,0.0,67.9,4.0,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,53.9,7.800000000000004,7.800000000000004,0.0,0.0,7.800000000000004,7.800000000000004,,stable,0,38.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-61.7,High Alert,25.8870636550308,18.0,25.8870636550308,0,-122,31.0,2.383429840564766,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-03-30,153.79,153.79,0.0,0.0,153.79,70.6,0.0,78.0,4.0,0,0,0,Monthly progress targets achieved. Statutory inspection and quality audit cleared.,61.7,8.899999999999991,8.899999999999991,0.0,0.0,8.349999999999998,8.349999999999998,1.0999999999999872,increasing,0,29.40000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-70.6,High Alert,26.95277207392197,18.0,26.95277207392197,0,-122,30.0,2.6193966174005787,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-04-29,153.79,153.79,0.0,0.0,153.79,78.4,0.0,87.0,4.0,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,70.6,7.800000000000011,7.800000000000011,24.500000000000007,0.0,8.16666666666667,8.16666666666667,-1.09999999999998,decreasing,0,21.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-78.4,High Alert,27.919917864476385,18.0,27.919917864476385,0,-122,30.0,2.8080311833492684,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-05-30,153.79,153.79,0.0,0.0,153.79,85.3,0.0,95.1,4.0,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,78.4,6.8999999999999915,6.8999999999999915,23.59999999999999,0.0,7.866666666666664,7.85,-0.9000000000000199,decreasing,0,14.700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-85.3,High Alert,28.95277207392197,18.0,28.95277207392197,0,-122,31.0,2.946177304964539,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-06-29,153.79,153.79,0.0,0.0,153.79,92.1,0.0,100.0,4.0,0,0,0,Monthly progress targets achieved. Statutory inspection and quality audit cleared.,85.3,6.799999999999997,6.799999999999997,21.5,0.0,7.166666666666667,7.639999999999999,-0.0999999999999943,stable,0,7.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-92.1,High Alert,29.919917864476385,18.0,29.919917864476385,0,-122,30.0,3.0782170063825407,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-07-31,153.79,153.79,0.0,0.0,153.79,98.0,0.0,100.0,4.0,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,92.1,5.900000000000006,5.900000000000006,19.59999999999999,44.1,6.533333333333331,7.35,-0.8999999999999915,decreasing,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-98.0,High Alert,30.985626283367555,18.0,30.985626283367555,0,-122,32.0,3.1627567925778663,0.0
618181,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2024-01-01,2025-07-01,2025-03-01,2025-03-01,2026-08-31,153.79,153.79,0.0,0.0,153.79,100.0,0.0,100.0,4.0,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,98.0,2.0,2.0,14.700000000000005,38.3,4.900000000000001,6.383333333333333,-3.9000000000000057,decreasing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-100.0,High Alert,31.985626283367555,18.0,31.985626283367555,0,-122,31.0,3.1264043140527704,0.0
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-01-28,549.28,549.28,179.17,179.17,345.32,52.2,32.6,57.2,36.6,13,383,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,0.0,0.0,0.0,0.0,,stable,0,47.8,,,179.17,,179.17,179.17,179.17,179.17,0.0,stable,-19.6,Monitor,37.8870636550308,24.0,37.8870636550308,13,639,30.0,1.3777789821689883,7.112936344969199
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-02-28,549.28,549.28,205.24,205.24,345.32,59.8,37.4,66.0,41.4,14,428,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,52.2,7.599999999999994,7.599999999999994,0.0,0.0,7.599999999999994,7.599999999999994,,stable,0,40.2,179.17,26.07000000000002,205.24,,192.205,192.205,384.41,384.41,0.1455042696880059,stable,-22.4,Warning,38.8870636550308,24.0,38.8870636550308,14,639,31.0,1.5377864610835357,6.112936344969199
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-03-30,549.28,549.28,234.55,234.55,345.32,68.4,42.7,75.8,46.7,16,473,0,Wildlife management plan submitted to National Board for Wildlife for review.,59.8,8.600000000000009,8.600000000000009,0.0,0.0,8.100000000000001,8.100000000000001,1.0000000000000142,increasing,0,31.59999999999999,205.24,29.31,234.55,,206.32,206.32,618.96,618.96,0.1428084194114207,increasing,-25.700000000000003,Warning,39.95277207392197,24.0,39.95277207392197,16,639,30.0,1.712021380480033,5.047227926078029
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-04-29,549.28,549.28,260.62,260.62,345.32,76.0,47.4,84.6,51.4,17,518,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,68.4,7.599999999999994,7.599999999999994,23.799999999999997,0.0,7.933333333333333,7.933333333333333,-1.0000000000000142,decreasing,0,24.0,234.55,26.069999999999993,260.62,81.45000000000002,233.47000000000003,219.895,700.4100000000001,879.58,0.1111490087401406,increasing,-28.6,Warning,40.91991786447639,24.0,40.91991786447639,17,639,30.0,1.8572862304295463,4.080082135523614
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-05-30,549.28,549.28,283.42,283.42,345.32,82.6,51.6,92.4,55.6,18,562,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,76.0,6.599999999999994,6.599999999999994,22.799999999999997,0.0,7.599999999999999,7.599999999999998,-1.0,decreasing,0,17.400000000000006,260.62,22.80000000000001,283.42,78.18,259.53000000000003,232.6,778.5900000000001,1163.0,0.0874836927327143,stable,-30.999999999999993,High Alert,41.95277207392197,24.0,41.95277207392197,18,639,31.0,1.968880622583329,3.047227926078029
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-06-29,549.28,549.28,306.22,306.22,345.32,89.3,55.7,100.0,59.7,20,607,0,Wildlife management plan submitted to National Board for Wildlife for review.,82.6,6.700000000000003,6.700000000000003,20.89999999999999,0.0,6.966666666666664,7.419999999999999,0.1000000000000085,stable,0,10.700000000000005,283.42,22.80000000000001,306.22,71.67000000000002,283.42,244.87,850.26,1469.22,0.080445981229271,stable,-33.599999999999994,High Alert,42.91991786447639,24.0,42.91991786447639,20,639,30.0,2.080619079513922,2.080082135523614
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-07-31,549.28,549.28,325.77,325.77,345.32,95.0,59.3,100.0,63.3,21,652,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,89.3,5.700000000000003,5.700000000000003,19.0,42.8,6.333333333333333,7.133333333333333,-1.0,decreasing,0,5.0,306.22,19.549999999999955,325.77,65.14999999999998,305.1366666666667,269.30333333333334,915.41,1615.82,0.0638429887009338,stable,-35.7,High Alert,43.98562628336756,24.0,43.98562628336756,21,639,32.0,2.159796461416367,1.0143737166324436
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Telangana,Road Transport & Highways,NHAI,COMPLETED,2022-12-01,2024-12-01,2026-09-01,2026-09-01,2026-08-31,549.28,549.28,345.32,345.32,345.32,100.0,62.9,100.0,66.9,23,697,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,95.0,5.0,5.0,17.400000000000006,40.2,5.800000000000002,6.7,-0.7000000000000028,decreasing,0,0.0,325.77,19.55000000000001,345.32,61.89999999999998,325.77,292.65000000000003,977.31,1755.9,0.0600116646713939,stable,-37.1,High Alert,44.98562628336756,24.0,44.98562628336756,23,639,31.0,2.222932262187329,0.014373716632443578
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-01-28,253.78,253.78,54.42,54.42,104.89,55.0,21.5,60.0,25.5,9,274,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,0.0,0.0,0.0,0.0,,stable,0,45.0,,,54.42,,54.42,54.42,54.42,54.42,0.0,stable,-33.5,High Alert,26.8870636550308,18.0,26.8870636550308,9,457,30.0,2.0455934015579653,6.112936344969199
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-02-28,253.78,253.78,62.34,62.34,104.89,63.0,24.6,69.2,28.6,10,306,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,55.0,8.0,8.0,0.0,0.0,8.0,8.0,,stable,0,37.0,54.42,7.920000000000002,62.34,,58.38,58.38,116.76,116.76,0.1455347298787211,stable,-38.4,High Alert,27.8870636550308,18.0,27.8870636550308,10,457,31.0,2.259111994698476,5.112936344969199
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-03-30,253.78,253.78,71.24,71.24,104.89,72.0,28.1,79.4,32.1,11,338,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,63.0,9.0,9.0,0.0,0.0,8.5,8.5,1.0,increasing,0,28.0,62.34,8.899999999999991,71.24,,62.666666666666664,62.666666666666664,188.0,188.0,0.1427654796278471,increasing,-43.9,High Alert,28.95277207392197,18.0,28.95277207392197,11,457,30.0,2.4868085106382978,4.047227926078029
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-04-29,253.78,253.78,79.16,79.16,104.89,80.0,31.2,88.6,35.2,12,370,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,72.0,8.0,8.0,25.0,0.0,8.333333333333334,8.333333333333334,-1.0,decreasing,0,20.0,71.24,7.920000000000002,79.16,24.739999999999995,70.91333333333333,66.78999999999999,212.74,267.15999999999997,0.1111734980348119,increasing,-48.8,High Alert,29.919917864476385,18.0,29.919917864476385,12,457,30.0,2.6738041314940637,3.080082135523614
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-05-30,253.78,253.78,86.09,86.09,104.89,87.0,33.9,96.8,37.9,13,402,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,80.0,7.0,7.0,24.0,0.0,8.0,8.0,-1.0,decreasing,0,13.0,79.16,6.930000000000007,86.09,23.75,78.83,70.65,236.49,353.25,0.0875442142496211,stable,-53.1,High Alert,30.95277207392197,18.0,30.95277207392197,13,457,31.0,2.810733713679183,2.047227926078029
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-06-29,253.78,253.78,93.01,93.01,104.89,94.0,36.7,100.0,40.7,14,434,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,87.0,7.0,7.0,22.0,0.0,7.333333333333333,7.8,0.0,stable,0,6.0,86.09,6.920000000000002,93.01,21.77000000000001,86.08666666666666,74.37666666666667,258.26,446.26,0.0803809966314322,stable,-57.3,High Alert,31.919917864476385,18.0,31.919917864476385,14,457,30.0,2.9448697330331295,1.080082135523614
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-07-31,253.78,253.78,98.95,98.95,104.89,100.0,39.0,100.0,43.0,15,466,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,94.0,6.0,6.0,20.0,45.0,6.666666666666667,7.5,-1.0,decreasing,0,0.0,93.01,5.939999999999998,98.95,19.790000000000006,92.68333333333334,81.79833333333333,278.05,490.79,0.0638641006343403,stable,-61.0,High Alert,32.98562628336756,18.0,32.98562628336756,15,457,32.0,3.031623505976095,0.014373716632443578
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-05-01,2026-08-01,2026-08-01,2026-08-31,253.78,253.78,104.89,104.89,104.89,100.0,41.3,100.0,45.3,16,498,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,100.0,0.0,0.0,13.0,37.0,4.333333333333333,6.166666666666667,-6.0,decreasing,0,0.0,98.95,5.939999999999998,104.89,18.799999999999997,98.95,88.89,296.85,533.34,0.0600303183425972,stable,-58.7,High Alert,33.98562628336756,18.0,33.98562628336756,16,457,31.0,2.9424203975590597,0.0
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O.,Telangana,Road Transport & Highways,NHAI,COMPLETED,2023-03-01,2025-03-01,2026-08-01,2026-08-01,2026-01-28,644.45,644.45,221.91,221.91,427.69,54.2,34.4,59.2,38.4,10,311,0,HT power transmission line shifting in progress by state electricity distribution company.,,,,0.0,0.0,0.0,0.0,,stable,0,45.8,,,221.91,,221.91,221.91,221.91,221.91,0.0,stable,-19.800000000000004,Monitor,34.8870636550308,24.0,34.8870636550308,10,518,30.0,1.5535844614479106,6.112936344969199
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O.,Telangana,Road Transport & Highways,NHAI,COMPLETED,2023-03-01,2025-03-01,2026-08-01,2026-08-01,2026-02-28,644.45,644.45,254.19,254.19,427.69,62.1,39.4,68.3,43.4,11,347,0,Underground water pipeline relocation package awarded to state water board.,54.2,7.899999999999999,7.899999999999999,0.0,0.0,7.899999999999999,7.899999999999999,,stable,0,37.9,221.91,32.28,254.19,,238.05,238.05,476.1,476.1,0.1454643774503177,stable,-22.700000000000003,Warning,35.8870636550308,24.0,35.8870636550308,11,518,31.0,1.7304285632545633,5.112936344969199
